Category,Name,Tags,Services,Eligibility,LatLng,Lat,Lng,Address,Hours of Operation,Phone,Website,Email,Social Media,Rating,Facebook,Instagram,Twitter,Source
LEGAL SERVICES,Catholic Community  Charities,,"Free or low cost legal services available to  assist legal immigrant families with family based immigration needs. Legal services  include application for citizenship, petitions  to being relative to the US, applications for  work authorization, information about  pending immigration and naturalization  cases, legal representation in political asylum  and deportation, petitions for battered  spouses and children.",GENERAL RESOUCES,,,,Corporate office- 4747 N  7th Ave,,602-285-1999,,,,,,,,SHOW Clinic
LEGAL SERVICES,Catholic Community  Charities,,,GENERAL RESOUCES,,,,Greater Phoenix- 1825 W  Northern Ave,,602-997-6105,,,,,,,,SHOW Clinic
LEGAL SERVICES,Catholic Community  Charities,,,GENERAL RESOUCES,,,,East Valley- 2220 S Country Club Drive Suites  106 & 108,,,,,,,,,,SHOW Clinic
LEGAL SERVICES,Catholic Community  Charities,,,GENERAL RESOUCES,,,,West Valley- 7400 W  Olive Ave #10,,623-486-9868,,,,,,,,SHOW Clinic
LEGAL SERVICES,AZ Center for Disability  Law,,"Addresses issues such as special education,  employment, housing, public  
accommodations, abuse and neglect, and  access to appropriate health care. No cost.  Must complete intake first.",GENERAL RESOUCES,"33.446269, -111.97345655468979",,,5025 E Washington St.,,602-274-6287,,,,,,,,SHOW Clinic
LEGAL SERVICES,FLAP: Family Lawyer’s  Assistance Project,,Provides assistance to those who are  representing themselves in family court  matters.,GENERAL RESOUCES,,,,210 W Jefferson St. 6th floor,,602-506-7948,,,,,,,,SHOW Clinic
LEGAL SERVICES,Southwest Fair Housing  Council (SWFHC),,Assistance with the Residential Landlord and  Tenant Act,GENERAL RESOUCES,,,,"323 W Roosevelt St., Ste.  100B",,602-252-3423,,,,,,,,SHOW Clinic
LEGAL SERVICES,DES Division of Child Support and Enforcement,,"Locate non-custodial parents establish  paternity, establish and enforce support  orders and collect child support payments",GENERAL RESOUCES,,,,,,602-252-4045,www.azdes.gov/dcse,,,,,,,SHOW Clinic
LEGAL SERVICES,Fresh Start Women’s  Resource Center,,"Case management, resource support, family  law support",GENERAL RESOUCES,"33.46607385, -112.05713926427828",,,"1130 E McDowell Rd.,  Phoenix, 85006",,602-252-8494,,,,,,,,SHOW Clinic
LEGAL SERVICES,Community Legal Aid,,"Provides legal assistance, advice, representation, self-help materials, and legal  education. Assists with survivors of domestic  violence, victims of consumer fraud and  abuse, protects tenants from unlawful  practices by landlords, foreclosures, legal  problems affecting agricultural workers,  wage claims and employment matters.",GENERAL RESOUCES,"33.44488108163265, -112.07627695918367",,,"305 S 2nd Ave., Phoenix,  AZ 85003",,602-258-3434,,,,,,,,SHOW Clinic
LEGAL SERVICES,Community Legal Aid,,,GENERAL RESOUCES,"33.392666950000006, -111.85852783004401",,,1220 S Alma School Rd.,,480-833-1442,,,,,,,,SHOW Clinic
REPRESENTATIVE PAYEE PROGRAMS,Ayundando Guardians,,,,,,,,,480-649-2657,,,,,,,,SHOW Clinic
REPRESENTATIVE PAYEE PROGRAMS,Project Home,,,,"35.1314754, -89.0753417",,,1570 W. Van Buren,,602-252-3538,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Emergency Shelter and Crisis Hotline,,,GENERAL RESOURCES,,,,,,"2-1-1  
877-211-8661 
602-263-8900",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Shelter Information,,Single adults,GENERAL RESOURCES,,,,,,602-759-5356,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Shelter Information,,Family Housing Hub,GENERAL RESOURCES,,,,,,602-595-8700,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Healthcare for the Homeless,,"Offers emergency, transitional, and permanent housing. Has health, substance  abuse, mental health, and case management  services.",GENERAL RESOURCES,"33.44584739393939, -112.0881997979798",,,"220 S 12th Ave., Phoenix,  85007 ",,"602-372-2100
Human Services Campus  (602-229-1241)",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,St. Vincent de Paul,,Provide beds for night. Doors open at 7pm.  150 bed limit,GENERAL RESOURCES,"33.42595718367347, -112.07853583673469",,,"420 W Watkins Street,  Phoenix, AZ 85003",,602-261-6883,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Central Arizona Shelter  Services (CASS),,,SINGLE MEN’S SHELTERS,,,,,,602-256-6945,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Church on the Street,,Men over 18 years of age,SINGLE MEN’S SHELTERS,,,,,,"602-447-0259 
602-257-8918",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"New Leaf, East Valley  Men’s Center",,,SINGLE MEN’S SHELTERS,,,,,,480-610-6722,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Central Arizona Shelter  Services (CASS),,Shelter for single adults,SINGLE MEN’S SHELTERS,"33.44582709090909, -112.0881996969697",,,"230 S 12th Ave., Phoenix,  AZ 85007",,602-256-6945 Ext. 3059,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"House of Refuge for  
Homeless Men",,"This program is for fully employable, working  men only. No SSI or SSDI. You must be clean  and sober, as they have a zero (0) tolerance  drug policy, and do testing upon entry, and  random testing during your stay. They do not  accept convicted felons, sex offenders, or  plea bargains. There is a $100 per week fee  to stay here.",SINGLE MEN’S SHELTERS,"33.57630075, -112.06478075074881",,,"9835 N 7th St., Phoenix,  AZ 85020",,602-678-0223,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,East Valley Men’s Center,,,SINGLE MEN’S SHELTERS,,,,,,480-610-6722,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Community Housing  Partnership,,Provides affordable housing options for  families and individuals who are very low  income or homeless.,SINGLE MEN’S SHELTERS,"33.455031673469385, -112.06196391836735",,,"609 N 9th St., Phoenix, AZ  85006",,602-253-6905,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Phoenix Rescue Mission,,Transitional housing. Emergency housing,SINGLE MEN’S SHELTERS,"33.4315324, -112.13402516282106",,,"1801 S. 35th Ave., Phoenix, 85009",,602-233-3000,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Men’s Overflow Shelter,,"Family housing hub and Welcome center will  complete assessments and determine the  client’s need for housing and shelter  assistance. If needed, the client will be  connected to a housing provider. Welcome  Center screens for CASS.",SINGLE MEN’S SHELTERS,,,,"1214 W Madison, Phoenix, AZ 85007",,602-759-5356,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Andre House,,Single males must be actively looking for  work.,SINGLE MEN’S SHELTERS,"33.44533415, -112.08669305000001",,,"213 S 11th Ave., Phoenix,  85007",,"602-252-9023 
Fax: 602-254-3834",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"Community of Christ 
(Monday- Friday, 5:15  pm for shelter)",,"I-HELP (Interfaith Homeless Emergency  Lodging Program) 
Provides a safe place to sleep and a hot meal  for homeless adults every night of the week.  Offers case management services to connect  homeless individuals to the vital resources needed to regain stability and break the  vicious cycle of homelessness. The mobile  shower unit, the “Chandler Clean Machine,”  provides guests with ready access to warm  shower. Case management Services: Job placement,  medical referrals, bus passes, benefits  connection (SNAP & AHCCCS), Housing  assistance. For emergency shelter, please report to  intake by 5:15 PM",SINGLE MEN’S SHELTERS,"33.316369, -111.85921393939394",,,"730 N Alma School Rd,  Chandler, AZ 85224",,"Coordinator: 480-963-1423 ext 112 
Case Mgr: 480-963-1423 ext 101",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"Chandler Christian Community Center 
(Saturday- Sunday, 5:15 for shelter)",,,SINGLE MEN’S SHELTERS,"33.29804620408163, -111.84360397959183",,,"345 S. California St., Chandler, AZ 95225",,,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Central Arizona Shelter  Services (CASS),,Shelter for single adults,SINGLE WOMEN’S SHELTERS,"33.44582709090909, -112.0881996969697",,,"230 S 12th Ave., Phoenix,  AZ 85007",,602-256-6945 Ext. 3059,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Dream Center,,,SINGLE WOMEN’S SHELTERS,,,,,,602-277-9977,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Gift of Mary Home,,Women’s shelter,SINGLE WOMEN’S SHELTERS,"33.43464169230769, -112.09573892307692",,,"1406 S 17th Ave, Phoenix,  AZ 85006",,602-254-8424,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Andre House,,Single females must be actively looking for  work.,SINGLE WOMEN’S SHELTERS,"33.44533415, -112.08669305000001",,,"213 S 11th Ave., Phoenix,  85007",,"602-252-9023 
Fax: 602-254-3834",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Watkins,,,SINGLE WOMEN’S SHELTERS,,,,,,602-252-3650,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Church on the Street,,Women over 18 years of age,SINGLE WOMEN’S SHELTERS,,,,,,"602-447-0259 
602-257-8918",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"Community of Christ 
(Monday- Friday, 5:15  pm for shelter)",,"I-HELP (Interfaith Homeless Emergency  Lodging Program) 
Provides a safe place to sleep and a hot meal  for homeless adults every night of the week.  Offers case management services to connect  homeless individuals to the vital resources needed to regain stability and break the  vicious cycle of homelessness. The mobile",SINGLE WOMEN’S SHELTERS,"33.316369, -111.85921393939394",,,"730 N Alma School Rd,  Chandler, AZ 85224",,"Coordinator: 480-963-1423 ext 112 
Case Mgr: 480-963-1423 ext 101",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"Chandler Christian Community Center 
(Saturday- Sunday, 5:15  for shelter)",,"shower unit, the “Chandler Clean Machine,”  provides guests with ready access to warm  shower. 
Case management Services: Job placement,  medical referrals, bus passes, benefits  connection (SNAP & AHCCCS), Housing  assistance. For emergency shelter, please report to  intake by 5:15 PM",SINGLE WOMEN’S SHELTERS,"33.29804620408163, -111.84360397959183",,,"345 S. California St., Chandler, AZ 95225",,,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,East Valley Women’s  Center,,,SINGLE WOMEN’S SHELTERS,,,,,,480-969-1691,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Women’s Overflow Shelter,,"Single women and limited space for families.  Family housing hub and Welcome center will  complete assessments and determine the  client’s need for housing and shelter  assistance. If needed, the client will be  connected to a housing provider. Welcome  Center screens for CASS.",SINGLE WOMEN’S SHELTERS,,,,"1120 W Watkins,  Phoenix, AZ",,602-759-5356 602-263-8900,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Community Housing  Partnership,,Provides affordable housing options for  families and individuals who are very low  income or homeless.,SINGLE WOMEN’S SHELTERS,"33.455031673469385, -112.06196391836735",,,"609 N 9th St., Phoenix, AZ  85006",,602-253-6905,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Maggie’s House,,Pregnant women age 18 or older with no  dependent children & drug/alcohol free,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,"602-257-4648 
602-262-5555",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Elizabeth’s House,,You are not allowed to stay up to six months  following birth of the child. It does not have  facilities for other children.,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,480-491-0446,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Michael’s House,,You are not allowed to stay up to six months  following birth of the child. It does not have  facilities for other children.,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,623-842-1000,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Gift of Mary Home,,Can take early in pregnancy; Must have  picture ID & social security card,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,"33.43464169230769, -112.09573892307692",,,"1406 S 17th Ave, Phoenix,  AZ 85006",,602-254-8424,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"Mercy Connection 
Laci’s Villa",,Temporary housing for pregnant women  with no dependent children,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,"33.4353672, -112.3576",,,"Goodyear, AZ",,602-577-1533,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Compassion House,,"Residential housing for pregnant teens (ages  13017), teenage mothers with their babies",PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,602-788-5234,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"Florence Crittendon  
Services of AZ",,Short and long term residential care for  pregnant and nonpregnant adolescent girls,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,"33.508354865771814, -112.08280802684564",,,"715 W Mariposa St., Phoenix, AZ 85013",,602-274-7318,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Jesus Cares Ministries,,"Leave a message. Single pregnant, homeless  women and trouble teens ages 12-25. Not an  emergency shelter",PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,480-831-1737,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Tumbleweed Center,,Youth with babies/toddlers,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,"602-841-5799 
crisis: 602-271-9904",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Casa Linda Lodge,,For ages 12- 16,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,"33.552530649999994, -112.09864020040212",,,"1825 W Northern Ave, Phoenix, AZ",,602-943-6461,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,"YMCA of Maricopa  
County",,Transitional housing for women with  children,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,"33.4627723, -113.086258",,,755 E Willetta,,"602-258-0990 
Fax:  602-258-9116",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Arizona Girl’s Ranch,,Teen Pregnancy Housing,PREGNANT WOMEN’S SUPPORTIVE SHELTERS,,,,,,480-941-0150,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Child Crisis Center,,Temporary emergency shelter for children  birth to 11 years of age ,CHILDREN’S SHELTERS,,,,"2711 E Roosevelt, Phoenix, AZ 85008  
(Emergency Children’s  Shelter)",,602-273-7364,www.childcrisis.org,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Child Crisis Center,,,CHILDREN’S SHELTERS,,,,"604 W 9th St., Mesa, AZ  85201 
(Emergency Children’s Shelter)",,480-969-2308,www.childcrisis.org,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Crisis Nursery,,Children Ages 0-9 facing a crisis threatening  their physical or mental health or safety,CHILDREN’S SHELTERS,,,,,,602-273-7368,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Tumbleweed Center,,Minor services ages 12-17. Youth resource  centers,CHILDREN’S SHELTERS,,,,,,"602-841-5799 
crisis: 602-271-9904",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Family Housing Hub,,For adults with at least one minor child in  their physical custody and women in the 3rd trimester of pregnancy,FAMILY SHELTERS,"33.451218, -112.01037",,,"3307 E Van Buren Street,  Phoenix, AZ 85008",,602-595-8700,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Salvation Army,,Emergency family shelter,FAMILY SHELTERS,,,,"2707 E Van Buren, Phoenix, AZ",,602-267-4130,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,House of Refuge (East),,Transitional Housing for families. Referrals  made through Family Housing Hub 602-595- 8700,FAMILY SHELTERS,,,,"6935 E Williams Field,  Mesa, AZ 85212",,480-988-9242,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Homeward Bound,,Transitional housing for families with minor  children. Call for an intake appointment.  Does not receive referrals from the Family  Housing Hub.,FAMILY SHELTERS,,,,"2302 W Colter, Phoenix,  AZ 85014",,602-263-7654,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Labor’s Community Service Agency,,Transitional housing. Call the Family Housing  Hub 602-595-8700 for information,FAMILY SHELTERS,,,,"3117 N 16th St., Ste 100,  Phoenix, AZ 85016",,602-263-5741,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,UMOM New Day Centers,,Housing for families with children. Call the  Family Housing Hub 602-595-8700 for  information,FAMILY SHELTERS,,,,,,,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Save the Family Foundation of AZ,,Transitional housing for families. Referral  made through the Family Housing Hub 602- 595-8700 for information,FAMILY SHELTERS,"33.422246588235296, -111.82805176470589",,,"125 E University Dr., Mesa, AZ 85201",,480-898-0228,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,La Mesita Family Shelter,,Homeless shelter for families with minor age  children. Referrals made through the Family  Housing Hub 602-595-8700 for information,FAMILY SHELTERS,"33.41491162857143, -111.88086714285714",,,"2254 W Main St., Mesa,  8520",,,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Central Arizona Shelter Services (CASS)- Vista,,"Shelter for families. Health clinic, case  management, and support services",FAMILY SHELTERS,"33.44582709090909, -112.0881996969697",,,"230 S 12th Ave., Phoenix,  AZ 85007",,"602-944-0960 
602-256-6945 Ext. 3059",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Community Housing  Partnership,,Provides affordable housing options for  families and individuals who are very low  income or homeless.,Colina Family Emergency  Shelter,"33.455031673469385, -112.06196391836735",,,"609 N 9th St., Phoenix, AZ  85006",,602-253-6905,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Tumbleweed Center,,Emergency housing for young adults ages 18- 25 and their pets. Youth resource centers,YOUNGER ADULT’S SHELTER,,,,,,"602-841-5799 
crisis: 602-271-9904",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Ozanam Manor- St. Vincent De Paul,,Housing to homeless men/ women age 50  and above. Housing for physically or mentally  disabled adults.,OLDER ADULT’S SHELTER,,,,"1730 E. Monroe, Phoenix, AZ 85043",,602-850-6900,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Justa Center,,Justa Center is a day resource center for  individuals 55+,OLDER ADULT’S SHELTER,"33.447066, -112.075259",,,"101 W Jefferson St., Phoenix, AZ 85007",,602-254-6524,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Ozanam Manor- St. Vincent De Paul,,Housing for physically or mentally disabled  adults age 18 and above.,DISABLED ADULT’S SHELTERS,,,,"1730 E. Monroe, Phoenix, AZ 85043",,602-850-6900,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,TERROS Safe Haven,,Transitional shelter for chronically homeless  adults with a history of mental health  condition.,DISABLED ADULT’S SHELTERS,,,,,,602-528-0758,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Community Housing  Partnership,,Shared housing for older disabled men,DISABLED ADULT’S SHELTERS,"33.455031673469385, -112.06196391836735",,,"609 N 9th St., Phoenix, AZ  85006",,602-253-6905,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,VA Homeless call center,,,VETERANS,,,,,,1-877-424-3838,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Victory Place,,For homeless veterans,VETERANS,,,,,,602-305-8585,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,VA Homeless Alignment  Program,,For veterans and their families,VETERANS,,,,,,602-277-5551,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Domestic Violence Shelter Information Line,,,DOMESTIC VIOLENCE,,,,,,480-890-3039,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Shelter Line (Maricopa  County only),,Shelter Line (Maricopa County only),DOMESTIC VIOLENCE,,,,,,"602-263-8900 
800-799-7739",,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,DV Stop,,Connects victims of domestic violence with  resources including emergency shelter,DOMESTIC VIOLENCE,,,,,,480-890-3039,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Eve’s Place Mobile Advocacy Program,,"Supporting any victim of domestic, sexual,  and teen dating abuse by increasing access  to services through mobile advocacy",DOMESTIC VIOLENCE,,,,,,623-537-5380,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Doves Transitional Shelter,,This is a domestic violence shelter for adults  over 50,DOMESTIC VIOLENCE,,,,,,602-264-4357,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Faith House,,30-day residential treatment program for  women and their children,DOMESTIC VIOLENCE,,,,,,623-939-6798,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,De Colores,,"24 hour line, shelter, & children’s program",DOMESTIC VIOLENCE,,,,,,602-269-1515,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Chrysalis,,"120-day shelter for women & children, anger  management group for men & women,  offender intervention, support",DOMESTIC VIOLENCE,"33.55302465306123, -112.1028263265306",,,"2055 W Northern Ave., Phoenix, AZ 85021",,602-944-4999,https://noabuse.org/contact-us,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,My Sister’s Place,,Women & children; groups. The stay limit for  this program is 30-45 days. They do not  accept male children over the age of twelve  (12). They also require that any female  children over the age of eighteen (18)  register as a separate single client.,DOMESTIC VIOLENCE,,,,,,480-821-1024,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Sojourner Center,,Women and children; counseling for abused  women transitional housing,DOMESTIC VIOLENCE,,,,,,602-244-0997,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Autumn House,,"This program is for thirty (30) days. Boys are  allowed up to age seventeen (17), however,  if they are working, they may stay after their  eighteenth birthday as a family",DOMESTIC VIOLENCE,,,,,,480-835-5555,,,,,,,,SHOW Clinic
SHELTERS AND SERVICES,Salvation Army- Elim  house,,Women and children. This program accepts  children of both genders up to age of 17. The  standard stay in this program is for 30 days.,DOMESTIC VIOLENCE,,,,,,602-267-4111,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Arizona Department of  Housing,,"Provides information of apartment rentals,  emergency repair, housing rehabilitation,  eviction/foreclosure assistance, fair housing  laws, homeownership assistance, section 8  housing. Unemployment, underemployment,  reinstatement mortgage payment assistance.",,,,,,,602-771-1000,www.housingaz.com,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,MesaCan Individual Development Accounts,,IDAs are matched savings accounts that help  people build assets. Program offers matched  funds that can be used for down payments  for a first time home buyer and to ease the  burden of college costs,,"33.42246885714286, -111.81258097959184",,,"868 E University Drive,  Mesa, AZ 85203",,480-969-4024,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Arizona Foreclosure  Helpline,,Offers 2 foreclosure prevention programs.  Must meet certain requirements.,,,,,,,877-448-1211,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,HUD Affordable Apartment search,,"Select City/County/Zip Code 
Specify Apartment type: Disable, Elderly,  Family, or Health Care 
Specify # of Bedrooms",,,,,,,,http://www.hud.gov/apps/section8/step2.cfm?state=AZ%2Carizona,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Government Benefits,,Official website of the U.S> government that  provides a one-stop source for connecting to  over 1000 government assistance programs.,,,,,,,,www.GovBenefits.gov,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Community Housing  Partnership,,Long term housing for formerly homeless  families and single men and women. Shared  housing for older disabled men.,,"33.4547, -112.06216266666667",,,"602 N 9th St., Phoenix, AZ  85006",,602-253-6905,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Mesa City Housing Services,,Affordable housing for low income families,,"33.4228898125, -111.82758037500001",,,"415 N Pasadena, Mesa,  AZ 85201",,480-644-3535,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Shared Living for the Elderly,,Sliding scale for social security recipients,,,,,"2234 E Maryland, Tempe,  AZ",,480-921-0134,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Housing Authority of Maricopa County,,Sec. 8 Housing,,"33.470334, -112.0653921",,,"2024 N 7th St., #101,  Phoenix, AZ 85006",,602-257-1113,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Phoenix Housing Authority,,Sec 8 housing,,,,,,,602-534-2142,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,City of Tempe Housing  Service Division,,"HUD Housing, Sec 8 housing, assistance  program for very low income elderly and  disabled individuals and families",,"33.4240117, -111.9386094",,,"21 E 6th St., #214 Tempe,  AZ 85281",,480-350-8950,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,City of Tempe Housing  Service Division,,,,"50.8728486, 12.0943153",,,132 E 6 th #201,,,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Mesa Housing and Community Development,,,,,,,,,480-644-3535,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Mercy Housing Southwest,,"Help to low income individuals, families,  seniors, and special needs",,"33.3791215, -112.58770375171233",,,"401 W Baseline Rd. #105,  Tempe, AZ 85283",,"602-840-1630 
Intake: 602-249-7543",,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Kivel Manor,,HUD subsidized apartments for individuals  over 62,,"33.4827504040404, -112.0042937979798",,,"3040 N 36th St., Phoenix,  AZ 85018",,602-956-3110  x177,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,U.S. Department of Housing and Urban Development,,"Sec 8 housing, public housing, rental  assistance",,"33.4486799, -112.07321308350822",,,"1 N Central Ave, #600,  Phoenix, AZ, 85004",,"602-379-7240 
602-379-7100",,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Community Services of  AZ (Chandler),,"Info, referral & assist to low income families  with housing counseling & education. Sec 8  housing, rental program, down payment  assistance.",,,,,"670 N AZ Avenue, Ste  #23, Chandler, AZ 85225",,480-963-6276,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,New Christian Concepts,,"Ministry homes for the homeless. Clients are  required to have a criminal background  check, must attend all church services & bible  studies. Day labor offices are located nearby.  Monthly/daily fees",,,,,"2609 W McLelland Blvd.,  Phoenix, AZ 85017",,"602-995-6770 
Fax: 603-841- 1186",,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Homebase Youth Services- Shelter for  Youth,,Day resource center to assist youth,,,,,,,602-263-5531,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Chandler Housing,,"Public housing, Sect 8 housing to low income  individuals, family, self-sufficiency program,  low interest/no interest housing rehab, loans  & grants",,"33.30471498979592, -111.8379517755102",,,"265 E Buffalo St., Chandler, AZ 85225",,480-782-3200,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Senior Planning,,Senior Planning will help any Arizona senior  or person with a disability qualify and find  care under the ALTCS program. We can help  ALTCS clients who have applied for the  program find care while they are waiting for  benefits to be approved by the state.,SENIOR HOUSING/ DISABILITY,,,,,,1-855-942-3322,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Area Agency on Aging,,"AZ Links, Long term care options counseling,  specialized information and referral. Age range: 50  
Special focus: Disability issues, caregivers,  older adults service areas (Maricopa) Availability: Everyday 24/7",SENIOR HOUSING/ DISABILITY,,,,"1366 E Thomas Road Suite 108, Phoenix, AZ  85014",,"602-264-4357 
602-241-6110 
602-230-9132 
602-264-2255 
888-783-7500",,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Arizona Division of Aging and Adult Services,,,SENIOR HOUSING/ DISABILITY,,,,,,"602-542-4446 
Fax: 602-542- 6575",,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Caregiver Resource Line,,,SENIOR HOUSING/ DISABILITY,,,,,,888-737-7494,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,State Health Insurance  Assistance Program (SHIP),,,SENIOR HOUSING/ DISABILITY,,,,,,800-432-4040,,,,,,,,SHOW Clinic
HOUSING ASSISTANCE,Matthew Henson,,,"Apartments where rents are set at 30% of a tenant’s income. Most require clean criminal background and rental  history. Waitlists vary. Must fill out application with each complex. 
Check this website to find out if the section 8 list in your area is open, recently closed, or opening up soon: https://affordablehousingonline.com/open-section-8-waiting-lists","33.438573981518026, -112.08411727169609",,,"840 W Tonto Street.,  Phoenix, AZ 85007",,602-252-1522,,,,,,,,SHOW Clinic
